borrower_id,tier,sector,has_epfo,is_gst_registered,balance_sheet_available,has_bureau_record,has_existing_loan,has_collateral,current_ratio,leverage_ratio,dscr,interest_coverage_ratio,cash_flow_match_ratio,revenue_cagr_3yr,projected_revenue_growth_rate,customer_concentration_pct,supplier_concentration_pct,turnover_bank_ratio,gst_bank_consistency_flag,bureau_score,credit_limit_utilization_pct,bureau_report_date,owner_time_in_business_years,civil_suit_years_since_active,other_legal_dispute_years_since_active,cheque_bounce_rate,cheque_bounce_count_annualized,net_worth_to_assets_ratio,collateral_type,construction_status,estimated_value_inr,compliance_window_months,utility_payment_timeliness,rent_payment_timeliness,salary_payment_timeliness,gst_ontime_filing_ratio,gst_missed_filing_rate,gst_avg_filing_delay_days,gst_compliance_window_periods,epfo_ontime_remittance_ratio,epfo_compliance_window_periods,covenant_compliance_flag,capacity__current_ratio_status,capacity__leverage_ratio_status,capacity__dscr_status,capacity__interest_coverage_ratio_status,capacity__cash_flow_match_ratio_status,capacity__revenue_cagr_3yr_status,capacity__projected_revenue_growth_rate_status,capacity__customer_concentration_pct_status,capacity__supplier_concentration_pct_status,character__bureau_score_status,character__civil_suit_years_since_active_status,character__other_legal_dispute_years_since_active_status,character__owner_time_in_business_years_status,character__cheque_bounce_rate_status,capital__net_worth_to_assets_ratio_status,compliance__covenant_compliance_flag_status,compliance__gst_ontime_filing_ratio_status,compliance__epfo_ontime_remittance_ratio_status,compliance__utility_payment_timeliness_status,compliance__rent_payment_timeliness_status,compliance__salary_payment_timeliness_status,collateral__collateral_quality_score_status
MSME-00360,A,manufacturing,False,True,True,False,False,False,1.801,1.538,,,100.0,0.0,0.0142,30.29,31.28,1.309175546986344,consistent,,,,2.5,100.0,100.0,0.0131,33.0,0.4528,,,,6,0.833,0.833,0.833,0.667,0.0,1.17,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00361,C,services,True,True,True,True,False,False,3.215,0.298,,,100.0,0.09,0.1296,33.98,38.53,1.0820746306306168,consistent,807.0,41.2,2026-05-14,5.8,8.8,100.0,0.0041,15.0,0.3577,,,,6,1.0,1.0,0.667,1.0,0.0,-2.0,6.0,1.0,6.0,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable
MSME-00362,A,retail,False,True,False,False,False,False,,,,,100.0,-0.14,0.013,31.72,33.28,1.6051861314023417,consistent,,,,1.6,100.0,100.0,0.0153,29.0,,,,,6,0.833,1.0,1.0,0.833,0.0,0.0,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00363,A,retail,False,False,False,False,False,False,,,,,9.91,0.27,-0.0823,39.92,40.5,,unscoreable,,,,6.1,100.0,100.0,0.0453,18.38,,,,,6,0.667,0.667,0.5,,,,,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,not_applicable
MSME-00364,A,retail,False,True,False,True,False,True,,,,,53.45,-0.04,0.1472,32.59,43.19,0.5345396611384123,consistent,695.0,81.1,2026-06-11,3.8,100.0,100.0,0.0046,4.06,,residential,constructed,11927736.24,6,1.0,1.0,0.833,0.833,0.0,-0.67,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,available
MSME-00365,C,trading,True,True,True,True,True,True,2.266,0.355,4.417,10.0,60.27,0.23,0.1296,54.11,36.89,0.6026810750381407,consistent,729.0,53.9,2026-05-24,9.4,100.0,100.0,0.0031,5.01,0.4875,industrial,bare_plot,47053408.35,6,1.0,0.833,0.833,1.0,0.0,-1.17,6.0,0.667,6.0,,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available
MSME-00366,A,retail,False,True,False,True,False,False,,,,,86.93,-0.32,-0.08,32.27,28.72,0.8692554223487281,consistent,519.0,100.0,2026-06-02,4.3,100.0,100.0,0.0389,22.09,,,,,6,0.0,0.5,0.5,0.333,0.0,18.33,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00367,C,retail,True,True,True,True,True,True,0.958,6.345,5.771,10.0,100.0,-0.43,-0.0703,31.24,39.03,2.988273828753659,bank_inflow_much_higher_than_declared,536.0,69.5,2026-06-17,9.7,100.0,100.0,0.0505,82.77,0.1732,commercial,constructed,106390016.22,6,0.333,0.667,0.5,0.333,0.0,16.67,6.0,0.5,6.0,,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available
MSME-00368,C,retail,True,True,True,True,True,False,2.319,2.322,1.634,5.853,45.14,0.19,0.0143,53.85,37.68,0.4514196415934229,consistent,726.0,91.4,2026-06-20,15.7,100.0,100.0,0.0116,28.92,0.2161,,,,6,1.0,1.0,1.0,0.667,0.0,0.67,6.0,1.0,6.0,1.0,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable
MSME-00369,A,retail,False,True,True,True,False,False,0.625,4.242,,,100.0,-0.62,-0.0858,35.07,31.75,2.94663358028338,bank_inflow_much_higher_than_declared,557.0,84.2,2026-05-11,6.5,100.0,100.0,0.0442,80.0,0.1678,,,,6,0.667,0.333,0.333,0.333,0.0,18.5,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00370,C,services,True,True,True,False,True,False,3.845,0.185,10.0,10.0,100.0,0.1,0.1243,36.14,33.03,1.7328162439354762,consistent,,,,9.9,100.0,100.0,0.0028,9.97,0.4624,,,,6,1.0,1.0,1.0,1.0,0.0,-0.5,6.0,1.0,6.0,,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable
MSME-00371,C,retail,True,True,True,True,True,False,2.187,0.676,10.0,10.0,100.0,-0.03,0.1303,30.04,34.15,1.5803882924357595,consistent,736.0,28.4,2026-05-07,20.5,100.0,100.0,0.0037,9.0,0.4934,,,,6,1.0,0.833,1.0,1.0,0.0,-1.17,6.0,1.0,6.0,,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable
MSME-00372,A,services,False,True,True,True,True,True,1.522,4.762,8.554,10.0,31.4,,0.0102,41.46,29.66,0.3140114469620164,bank_inflow_much_lower_than_declared,679.0,71.9,2026-06-16,6.0,100.0,100.0,0.0141,35.1,0.308,commercial,constructed,61909798.63,4,0.75,0.5,0.5,0.667,0.0,-0.17,6.0,,,1.0,available,available,insufficient_data,insufficient_data,insufficient_data,insufficient_data,insufficient_data,insufficient_data,insufficient_data,available,available,available,available,insufficient_data,available,available,insufficient_data,not_applicable,insufficient_data,insufficient_data,insufficient_data,available
MSME-00373,A,services,False,True,True,True,False,False,2.888,0.287,,,100.0,0.1,0.1125,34.85,29.93,1.4933980190134062,consistent,745.0,47.9,2026-05-19,1.8,100.0,100.0,0.004,9.97,0.3817,,,,6,1.0,0.833,0.833,1.0,0.0,-1.5,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00374,A,services,False,True,False,True,True,False,,,0.095,2.379,27.31,-0.03,0.0114,31.57,47.22,0.2730764832198964,bank_inflow_much_lower_than_declared,747.0,48.9,2026-06-04,2.3,100.0,100.0,0.0233,10.88,,,,,6,0.833,1.0,0.833,0.333,0.0,4.5,6.0,,,1.0,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,not_applicable,available,available,available,not_applicable
MSME-00375,A,retail,False,True,False,False,True,False,,,5.712,10.0,100.0,-0.12,0.0126,40.42,37.99,1.1192888453062462,consistent,,,,5.3,100.0,100.0,0.0147,24.0,,,,,6,0.5,0.5,0.667,1.0,0.0,-2.0,6.0,,,,not_applicable,not_applicable,available,available,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00376,A,trading,False,False,False,False,False,True,,,,,100.0,-0.07,0.0122,35.18,45.0,,unscoreable,,,,3.6,100.0,100.0,0.0175,29.0,,residential,constructed,28765531.97,6,0.5,0.833,0.833,,,,,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available
MSME-00377,C,services,True,True,False,True,False,True,,,,,100.0,0.23,0.1508,37.77,36.67,1.3172326412523458,consistent,784.0,27.8,2026-05-12,7.9,100.0,100.0,0.0022,6.0,,industrial,bare_plot,106086224.91,6,1.0,1.0,0.833,0.833,0.0,-0.83,6.0,1.0,6.0,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,available,available,available,available,available
MSME-00378,A,retail,False,True,False,False,False,True,,,,,93.72,0.22,0.1402,37.42,47.06,0.9372211275610244,consistent,,,,10.9,100.0,100.0,0.0034,11.97,,residential,bare_plot,84767734.46,6,1.0,0.5,1.0,0.833,0.0,-0.83,6.0,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,available
MSME-00379,A,services,False,True,True,False,False,False,2.311,0.484,,,100.0,0.19,0.1138,37.34,34.46,1.297512038368866,consistent,,,,2.2,100.0,100.0,0.0041,14.96,0.3662,,,,6,1.0,0.833,0.667,1.0,0.0,-1.83,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00380,C,trading,True,True,False,True,True,True,,,2.45,10.0,91.31,0.15,0.1279,34.84,43.19,0.9130759565874794,consistent,733.0,16.0,2026-06-23,22.7,100.0,100.0,0.0053,19.0,,residential,constructed,112309665.49,6,0.833,1.0,0.833,0.833,0.0,-1.0,6.0,1.0,6.0,1.0,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available,available
MSME-00381,A,retail,False,False,False,True,False,False,,,,,29.41,0.17,0.0134,37.47,37.88,,unscoreable,703.0,44.5,2026-05-16,4.3,100.0,100.0,0.011,11.03,,,,,6,0.833,0.667,0.667,,,,,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,not_applicable
MSME-00382,C,trading,True,True,False,True,False,True,,,,,100.0,0.0,0.1183,35.08,32.82,1.7243326044723704,consistent,805.0,52.0,2026-05-23,7.2,100.0,100.0,0.003,11.0,,residential,constructed,74987235.94,6,1.0,1.0,1.0,1.0,0.0,-2.17,6.0,1.0,6.0,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,available,available,available,available,available
MSME-00383,C,manufacturing,True,True,True,True,True,True,2.343,0.395,10.0,10.0,100.0,-0.1,0.1142,34.37,36.3,1.589848406221296,consistent,757.0,30.4,2026-05-12,22.5,100.0,100.0,0.0025,9.0,0.3751,residential,constructed,176876123.53,6,1.0,1.0,0.833,1.0,0.0,-0.67,6.0,1.0,6.0,,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available
MSME-00384,A,services,False,True,True,True,False,False,2.359,0.398,,,83.2,0.15,0.1283,32.99,31.56,0.8320408160128937,consistent,754.0,30.3,2026-05-28,2.3,100.0,100.0,0.0064,10.03,0.4459,,,,6,1.0,1.0,1.0,0.5,0.0,1.0,6.0,,,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,not_applicable,available,available,available,not_applicable
MSME-00385,A,trading,False,False,False,False,False,True,,,,,100.0,-0.03,0.1312,39.08,53.51,,unscoreable,,,,13.3,100.0,100.0,0.0054,20.0,,residential,bare_plot,67937898.6,6,1.0,1.0,0.833,,,,,,,,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,not_applicable,not_applicable,not_applicable,not_applicable,available,available,available,available
MSME-00386,C,manufacturing,True,True,True,True,False,False,1.12,9.645,,,100.0,-0.3,-0.0915,38.56,43.98,3.507437754860508,bank_inflow_much_higher_than_declared,496.0,85.4,2026-05-22,12.8,100.0,100.0,0.0541,99.0,0.1584,,,,6,0.167,0.333,0.667,0.333,0.0,15.5,6.0,0.167,6.0,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable
MSME-00387,C,services,True,True,True,True,True,True,3.256,0.406,10.0,10.0,100.0,0.09,0.1245,37.51,36.26,1.9445720030940232,consistent,795.0,24.8,2026-05-21,16.9,100.0,100.0,0.0033,12.0,0.4439,commercial,constructed,144135342.36,6,1.0,0.833,1.0,0.833,0.0,-1.33,6.0,0.833,6.0,1.0,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available
MSME-00388,C,retail,True,True,True,True,False,True,0.849,10.0,,,40.68,0.2,-0.0942,45.91,51.66,0.4068275006080376,bank_inflow_much_lower_than_declared,632.0,81.5,2026-06-22,8.1,100.0,100.0,0.041,30.33,0.1287,residential,constructed,11299007.64,6,0.333,0.5,0.167,0.333,0.333,11.75,6.0,0.667,6.0,,available,available,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available
MSME-00389,A,services,False,True,True,True,True,True,2.39,0.548,5.842,10.0,100.0,0.22,0.1202,36.12,47.29,1.6317786581414344,consistent,820.0,0.9,2026-05-05,1.3,100.0,100.0,0.0032,11.0,0.4044,commercial,bare_plot,69229399.87,6,1.0,1.0,0.833,1.0,0.0,-2.0,6.0,,,1.0,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available
MSME-00390,C,services,True,True,True,False,False,True,1.27,2.893,,,74.89,0.12,0.0092,46.65,33.91,0.7489087433356103,consistent,,,,18.2,100.0,100.0,0.0182,22.0,0.2534,commercial,bare_plot,54833027.86,6,0.667,0.833,0.667,0.5,0.0,2.83,6.0,1.0,6.0,,available,available,not_applicable,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,available,not_applicable,available,available,available,available,available,available
MSME-00391,C,retail,True,True,False,True,True,False,,,3.315,10.0,72.47,0.27,0.1246,41.25,29.88,0.724687593812742,consistent,747.0,41.8,2026-05-28,7.0,100.0,100.0,0.0036,6.0,,,,,6,1.0,1.0,0.833,1.0,0.0,-1.17,6.0,0.833,6.0,1.0,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,available,available,available,available,available,available,not_applicable
MSME-00392,A,manufacturing,False,True,False,True,True,False,,,8.069,10.0,59.6,0.14,0.1246,42.24,35.82,0.5960110427931621,consistent,709.0,62.9,2026-06-25,3.3,100.0,100.0,0.0075,10.06,,,,,6,1.0,0.833,1.0,1.0,0.0,-2.17,6.0,,,,not_applicable,not_applicable,available,available,available,available,available,available,available,available,available,available,available,available,not_applicable,not_applicable,available,not_applicable,available,available,available,not_applicable
